"CODIGO","NOME","CODUOME","NOMEUO","SEDE","MORADA","LOCALIDADE","CONCELHO","DISTRITO","CP","CODDSR","CODQZP","GRUPONATUREZAINST","CICLO","FAX","URL","EMAIL","TELEFONE1","TELEFONE2"
"508494","Associação Ester Janz","","","N","Avenida Infante D. Henrique, 286","LISBOA","Lisboa","Lisboa","1950-421","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","218311209","http://esterjanz.no.sapo.pt/","ass.creesterjanz@escolas.min-edu.pt; ","218311200",""
"503587","Colégio Helen Keller","","","N","Avenida Dr. Mário Moutinho, 20","LISBOA","Lisboa","Lisboa","1400-136","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Artistico;Especial","213014959","http://www.centrohelenkeller.pt","ct.helenkeller@escolas.min-edu.pt; ","213011932",""
"502182","Jardim Escola O Bosque","","","N","Rua Cidade de Benguela, nº 257 - Olivais Sul","LISBOA","Lisboa","Lisboa","1800-073","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","","","je.obosque@escolas.min-edu.pt; ","218534953",""
"508445","Escola Privativa n.º 6 de A Voz do Operário","","","N","Calçada da Ajuda, n.º 234 - R/C","LISBOA","Lisboa","Lisboa","1300-012","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","","","esc.n6.avdooperario@escolas.min-edu.pt; ","213645710",""
"802671","Escola Primária do Centro C. R. C. Cruz. e Rio Seco","","","N","Rua José Magro, Lote 7 - R/C","LISBOA","Lisboa","Lisboa","1300-195","Lisboa e Vale do Tejo","QZP.45","Privado","1º Ciclo","213644465","","esc.pccrccruzrioseco@escolas.min-edu.pt; ","213644465",""
"800297","Centro de Pedagogia Terapêutica ""Bola de Neve""","","","N","Rua Afonso Gonçalves Baldaya, 6","LISBOA","Lisboa","Lisboa","1400-001","Lisboa e Vale do Tejo","QZP.45","Privado","1º Ciclo;2º Ciclo;3º Ciclo;Especial","213010813","","ct.boladeneve@escolas.min-edu.pt; ","213010813",""
"800273","Centro de Educação e Desenvolvimento Nossa Senhora da Conceição (Casa Pia)","","","N","Rua do Sol ao Rato, n.º 6","LISBOA","Lisboa","Lisboa","1250-263","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","213877186","","","213825580",""
"600015","Centro de Educação e Desenvolvimento Jacob Rodrigues Pereira - Casa Pia","","","N","Rua D. Francisco de Almeida, 1","LISBOA","Lisboa","Lisboa","1400-117","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Artistico","213018585","","","213041070",""
"610318","Centro de Educação e Desenvolvimento D. Nuno Álvares Pereira - Casa Pia","","","N","Rua Alexandre Sá Pinto, nº 26","LISBOA","Lisboa","Lisboa","1300-036","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","213630302","","","213616710",""
"610306","Centro de Educação e Desenvolvimento D. Maria Pia - Casa Pia","","","N","Rua Madre de Deus, nº 1","LISBOA","Lisboa","Lisboa","1900-312","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","218154369","http://www.casapia.pt","","218165200",""
"504646","Externato Primário N.º 4 De Educação Popular","","","N","Rua Do Norte, N.º 45 - Carnide","LISBOA","Lisboa","Lisboa","1600-537","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","217140136","","isabelfragoso.csvp@gmail.com; ","217140433",""
"503708","Externato Marista de Lisboa","","","N","Rua Major Neutel de Abreu nº 11","LISBOA","Lisboa","Lisboa","1500-409","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","217712049","http://www.ext.marista-lisboa.org","ext.maristalisboa@escolas.min-edu.pt; ","217712030",""
"504336","Externato Liceal Das Casas De S. Vicente De Paulo","","","N","Avenida Marechal Craveiro Lopes, 10","LISBOA","Lisboa","Lisboa","1700-284","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","217525354","","ext.lcsvicentepaulo@escolas.min-edu.pt; ","217521430",""
"502881","Jardim Escola João de Deus - Alvalade","","","N","Rua Conde de Arnoso, n.º 3","LISBOA","Lisboa","Lisboa","1700-112","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","218498973","","","218491654",""
"502080","Externato Infantil e Primário O Beiral","","","N","Travessa Francisco Resende, nº 57","LISBOA","Lisboa","Lisboa","1500-289","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","217740984","","ext.obeiral@escolas.min-edu.pt; ","217783359",""
"504555","Externato Fernão Mendes Pinto","","","N","Estrada de Benfica, 358","LISBOA","Lisboa","Lisboa","1500-099","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","217785534","http://educom.fct.unl.pt/~escalmad/fernpri.htm","ext.fmendespinto@escolas.min-edu.pt; ","217780188",""
"296077","Escola Básica Professor Abel Avelino, Alpiarça","170630","Agrupamento de Escolas José Relvas, Alpiarça","N","Rua dos Lusíadas","ALPIARÇA","Alpiarça","Santarém","2090-071","Lisboa e Vale do Tejo","QZP.43","Publico","1º Ciclo","","","","",""
"224029","Escola Básica de Frade de Baixo, Alpiarça","170630","Agrupamento de Escolas José Relvas, Alpiarça","N","Rua da Pataia, nº 44","ALPIARÇA","Alpiarça","Santarém","2090-216","Lisboa e Vale do Tejo","QZP.43","Publico","1º Ciclo","","","eb1.fradebaixo@escolas.min-edu.pt; ","243579977",""
"293994","Escola Básica de Alpiarça","170630","Agrupamento de Escolas José Relvas, Alpiarça","N","Av. Carlos Relvas,42","ALPIARÇA","Alpiarça","Santarém","2090-019","Lisboa e Vale do Tejo","QZP.43","Publico","Pré-escolar;1º Ciclo","243556339","","eb1.alpiarca@escolas.min-edu.pt; ","243556339",""
"236329","Escola Básica de Alcoentre, Azambuja","170641","Agrupamento de Escolas Manique do Intendente/Alcoentre, Azambuja","N","Alto do Lameirão","ALCOENTRE","Azambuja","Lisboa","2065-009","Lisboa e Vale do Tejo","QZP.40","Publico","Pré-escolar;1º Ciclo","","","eb1.n1.alcoentre@escolas.min-edu.pt; ","263487555",""
"342051","Escola Básica de Manique do Intendente, Azambuja","170641","Agrupamento de Escolas Manique do Intendente/Alcoentre, Azambuja","S","Manique do Intendente","MANIQUE DO INTENDENTE","Azambuja","Lisboa","2065-328","Lisboa e Vale do Tejo","QZP.40","Publico","1º Ciclo;2º Ciclo;3º Ciclo;Artistico","263485355","http://nonio.ese.ipsantarem.pt/aveaca/","direcao@aealto-azambuja.edu.gov.pt; servicos@aealto-azambuja.edu.gov.pt; ","263485366",""
"297355","Escola Básica do Sacapeito, Santarém","170653","Agrupamento de Escolas Dr. Ginestal Machado, Santarém","N","Rua Pedro Cid","SANTARÉM","Santarém","Santarém","2000-185","Lisboa e Vale do Tejo","QZP.40","Publico","Pré-escolar;1º Ciclo","","","","",""
"288093","Escola Básica de Pereiro, Santarém","170653","Agrupamento de Escolas Dr. Ginestal Machado, Santarém","N","Largo Pedro António Monteiro","SANTARÉM","Santarém","Santarém","2000-071","Lisboa e Vale do Tejo","QZP.40","Publico","Pré-escolar;1º Ciclo","243325045","","eb1.n4.santarem@escolas.min-edu.pt; ","243325045",""
"254460","Escola Básica n.º 7 de Santarém - Leões, Santarém","170653","Agrupamento de Escolas Dr. Ginestal Machado, Santarém","N","R. Colégio Militar","SANTARÉM","Santarém","Santarém","2000-230","Lisboa e Vale do Tejo","QZP.40","Publico","1º Ciclo","243333734","http://www.rede-nonio.min-edu.pt/1cic/leoes/","eb1.n8.santarem@escolas.min-edu.pt; ","243333734",""
"272632","Escola Básica de Salvaterra de Magos","170665","Agrupamento de Escolas de Salvaterra de Magos","N","Rua 1º de Maio","SALVATERRA DE MAGOS","Salvaterra de Magos","Santarém","2120-096","Lisboa e Vale do Tejo","QZP.44","Publico","Pré-escolar;1º Ciclo","263507894","","eb1.salvaterramagos@escolas.min-edu.pt; ","263507894",""
"234126","Escola Básica Raul Lino, Cascais","170677","Agrupamento de Escolas Ibn Mucana, Cascais","N","Av. Piemonte","ESTORIL","Cascais","Lisboa","2765-438","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","","","eb1.monteestoril@escolas.min-edu.pt; ","214687825",""
"244314","Escola Básica Fernando Teixeira Lopes, Cascais","170677","Agrupamento de Escolas Ibn Mucana, Cascais","N","R.de Faro","ALCABIDECHE","Cascais","Lisboa","2755-281","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214844578","http://www.eb1n2amoreira.pt","eb1.n2.amoreira@escolas.min-edu.pt; ","214844578",""
"221028","Escola Básica Fausto Cardoso de Figueiredo, Estoril, Cascais","170677","Agrupamento de Escolas Ibn Mucana, Cascais","N","Av. de Portugal","ESTORIL","Cascais","Lisboa","2765-272","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","","","eb1.estoril@escolas.min-edu.pt; ","212687786",""
"236627","Escola Básica Fernando José dos Santos, Cascais","170677","Agrupamento de Escolas Ibn Mucana, Cascais","N","R. Manuel Ambrósio Santos","ALCABIDECHE","Cascais","Lisboa","2645-212","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","","","eb1.n1.amoreira@escolas.min-edu.pt; ","214685398",""
"238739","Escola Básica n.º 1 de Galiza, Cascais","170689","Agrupamento de Escolas de São João do Estoril, Cascais","N","Rua Mestre de Aviz","ESTORIL","Cascais","Lisboa","2765-303","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214687921","","eb1.n1.galiza@escolas.min-edu.pt; ","214687921",""
"271184","Escola Básica n.º 1 de São João do Estoril, Cascais","170689","Agrupamento de Escolas de São João do Estoril, Cascais","N","Rua Trindade Coelho","ESTORIL","Cascais","Lisboa","2765-511","Lisboa e Vale do Tejo","QZP.45","Publico","1º Ciclo","214687792","","eb1.sjoaoestoril@escolas.min-edu.pt; ","214687792",""
"271937","Escola Básica Hortênsia Diogo Correia, Cascais","170690","Agrupamento de Escolas da Alapraia, Cascais","N","R. Bento Carqueja","ESTORIL","Cascais","Lisboa","2765-518","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214687782","","eb1.spedroestoril@escolas.min-edu.pt; ","214687782",""
"231230","Escola Básica de Manique, Cascais","170690","Agrupamento de Escolas da Alapraia, Cascais","N","R da Escola","ALCABIDECHE","Cascais","Lisboa","2645-463","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214441602","","eb1.manique@escolas.min-edu.pt; ","214441602",""
"237061","Escola Básica Almada Negreiros, Cascais","170690","Agrupamento de Escolas da Alapraia, Cascais","N","R. Escola Nova, 222","ALCABIDECHE","Cascais","Lisboa","2645-329","Lisboa e Vale do Tejo","QZP.45","Publico","1º Ciclo","214691492","","eb1.bicesse@escolas.min-edu.pt; ","214691492",""
"246300","Escola Básica A. H. Oliveira Marques, Cascais","170690","Agrupamento de Escolas da Alapraia, Cascais","N","Urb. das Areias de S. João","ESTORIL","Cascais","Lisboa","2765-095","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","212687905","","eb1.n2.galiza@escolas.min-edu.pt; ","212687905",""
"211278","Escola Básica de Caparide, Cascais","170690","Agrupamento de Escolas da Alapraia, Cascais","N","Tv. Escola à Cç 1º de Dezembro","SÃO DOMINGOS DE RANA","Cascais","Lisboa","2785-402","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214686089","","eb1.caparide@escolas.min-edu.pt; ","214686089",""
"343092","Escola Básica Santo António, Parede, Cascais","170707","Agrupamento de Escolas de Parede, Cascais","N","R. João de Barros","PAREDE","Cascais","Lisboa","2775-208","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Artistico","214576262","http://www.malhatlantica.pt/aesap","eb23.stantonio@escolas.min-edu.pt; ","214584290",""
"239938","Escola Básica de Murtal, Cascais","170707","Agrupamento de Escolas de Parede, Cascais","N","R. José Feliciano Moreira","PAREDE","Cascais","Lisboa","2775-110","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214531468","","eb1.n1.murtal@escolas.min-edu.pt; ","214531468",""
"247765","Escola Básica Afonso do Paço, Parede, Cascais","170707","Agrupamento de Escolas de Parede, Cascais","N","R.Almeida Garrett - Bairro Octaviano","PAREDE","Cascais","Lisboa","2775-332","Lisboa e Vale do Tejo","QZP.45","Publico","1º Ciclo","214565050","","eb1.n2.parede@escolas.min-edu.pt; ","214565050",""
"294202","Escola Básica José Garcês, Casal da Mira, Amadora","170719","Agrupamento de Escolas José Cardoso Pires, Amadora","N","Rua Cidade de Nova York","AMADORA","Amadora","Lisboa","2650-014","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","","","eb1ji.n2.casalmira@escolas.min-edu.pt; ","",""
"288159","Escola Básica Brito Pais, Amadora","170719","Agrupamento de Escolas José Cardoso Pires, Amadora","N","Rua Catarina Eufémia","AMADORA","Amadora","Lisboa","2650-341","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214929431","","eb1.n2.mina@escolas.min-edu.pt; ","214929430",""
"254642","Escola Básica de Moinhos da Funcheira, Amadora","170719","Agrupamento de Escolas José Cardoso Pires, Amadora","N","R. Vieira da Silva 7","AMADORA","Amadora","Lisboa","2650-063","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214930871","","eb1.n7.mina@escolas.min-edu.pt; ","214930871",""
"290117","Escola Básica de Assafora, Sintra","170720","Agrupamento de Escolas Alto dos Moinhos, Sintra","N","R. dos Moinhos","SÃO JOÃO DAS LAMPAS","Sintra","Lisboa","2705-434","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","219612100","","eb1.assafora@escolas.min-edu.pt; ","219612100",""
"241891","Escola Básica n.º 1 da Terrugem, Sintra","170720","Agrupamento de Escolas Alto dos Moinhos, Sintra","N","Rua da Escola","TERRUGEM SNT","Sintra","Lisboa","2705-854","Lisboa e Vale do Tejo","QZP.45","Publico","1º Ciclo","219613369","","eb1.n1.terrugem@escolas.min-edu.pt; ","219613369",""
"290129","Escola Básica de Bolembre, Magoito, Sintra","170720","Agrupamento de Escolas Alto dos Moinhos, Sintra","N","Rua da Escola Nova n.º 6","SÃO JOÃO DAS LAMPAS","Sintra","Lisboa","2705-542","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","219611465","","eb1.bolembre@escolas.min-edu.pt; ","219611465",""
"293684","Escola Básica de Vila Verde, Sintra","170720","Agrupamento de Escolas Alto dos Moinhos, Sintra","N","Rua da Escola Nova","TERRUGEM SNT","Sintra","Lisboa","2705-875","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","219615644","","eb1.n1.vverde@escolas.min-edu.pt; ","219615644",""
"294056","Escola Básica de São João das Lampas, Sintra","170720","Agrupamento de Escolas Alto dos Moinhos, Sintra","N","Rua 1º de Maio","SÃO JOÃO DAS LAMPAS","Sintra","Lisboa","2705-737","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","219610929","","eb1.sjoaolampas@escolas.min-edu.pt; ","219610929",""
"290166","Escola Básica de Santa Susana, Sintra","170720","Agrupamento de Escolas Alto dos Moinhos, Sintra","N","Largo da Escola Nova","SÃO JOÃO DAS LAMPAS","Sintra","Lisboa","2705-736","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","219611341","","eb1.sssjoaolampas@escolas.min-edu.pt; ","219611341",""
"221363","Escola Básica de Faião, Sintra","170720","Agrupamento de Escolas Alto dos Moinhos, Sintra","N","Rua da Escola","TERRUGEM SNT","Sintra","Lisboa","2705-839","Lisboa e Vale do Tejo","QZP.45","Publico","1º Ciclo","219613182","","eb1.faiao@escolas.min-edu.pt; ","219613182",""
"278580","Escola Básica Branquinho da Fonseca, Cascais","170732","Agrupamento de Escolas de Cascais","N","R. dos Loureiros","CASCAIS","Cascais","Lisboa","2750-001","Lisboa e Vale do Tejo","QZP.45","Publico","1º Ciclo","214845080","","eb1.torrecascais@escolas.min-edu.pt; ","212845080",""
"342725","Escola Básica de Cascais","170732","Agrupamento de Escolas de Cascais","N","R. Nuno Tristão-Bairro do Rosário","CASCAIS","Cascais","Lisboa","2754-519","Lisboa e Vale do Tejo","QZP.45","Publico","1º Ciclo;2º Ciclo;3º Ciclo;Artistico","214835462","","eb23.pfantcoutinho@escolas.min-edu.pt; ","214865200",""
"250569","Escola Básica de Areia - Guincho, Cascais","170732","Agrupamento de Escolas de Cascais","N","R. da Areia","CASCAIS","Cascais","Lisboa","2750-053","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","","","eb1.n3.birre@escolas.min-edu.pt; ","214869083",""
"236354","Escola Básica n.º 1 de Aldeia do Juso, Cascais","170732","Agrupamento de Escolas de Cascais","N","Lg. Prof. Egas Moniz","CASCAIS","Cascais","Lisboa","2750-000","Lisboa e Vale do Tejo","QZP.45","Publico","1º Ciclo","214872067","","eb1.n1.aldeiajuso@escolas.min-edu.pt; ","214872067",""
"248370","Escola Básica Vasco Martins Rebolo, Reboleira, Amadora","170744","Agrupamento de Escolas Pioneiros da Aviação Portuguesa, Amadora","N","Av. Conde de Oeiras","AMADORA","Amadora","Lisboa","2720-127","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214952137","","eb1ji.vmartinsrebolo@escolas.min-edu.pt; ","214951428",""
"252463","Escola Básica da Terra dos Arcos, Falagueira, Amadora","170744","Agrupamento de Escolas Pioneiros da Aviação Portuguesa, Amadora","N","Av. do Brasil","AMADORA","Amadora","Lisboa","2700-129","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214956766","","eb1.terraarcos@escolas.min-edu.pt; ","214956766",""
"800199","Centro Educativo do Mondego","","","N","Quinta da Mitra","CAVADOUDE","Guarda","Guarda","6300-080","Centro","QZP.33","Publico","1º Ciclo","271926455","","","271920000",""
"296016","Escola Básica de Sequeira, Guarda","162012","Agrupamento de Escolas da Sé, Guarda","N","Rua da Treija","GUARDA","Guarda","Guarda","6300-848","Centro","QZP.33","Publico","Pré-escolar;1º Ciclo","","","","",""
"267284","Escola Básica de Póvoa do Mileu, Guarda","162012","Agrupamento de Escolas da Sé, Guarda","N","R. Dr. Alberto Garcia","GUARDA","Guarda","Guarda","6300-604","Centro","QZP.33","Publico","1º Ciclo","","","eb1.povoamileu@escolas.min-edu.pt; ","271222940",""
"295498","Escola Básica de Porto da Carne, Guarda","162012","Agrupamento de Escolas da Sé, Guarda","N","Avenida da Escola","PORTO DA CARNE","Guarda","Guarda","6300-170","Centro","QZP.33","Publico","Pré-escolar;1º Ciclo","","","","",""
"263850","Escola Básica de Pêra do Moço, Guarda","162012","Agrupamento de Escolas da Sé, Guarda","N","EB1 Pera do Moço 6300-160","PÊRA DO MOÇO","Guarda","Guarda","6300-160","Centro","QZP.33","Publico","1º Ciclo","","","eb1.peramoco@escolas.min-edu.pt; ","271963872",""
"220887","Escola Básica de Estação, Guarda","162012","Agrupamento de Escolas da Sé, Guarda","N","Av. da Estação","GUARDA","Guarda","Guarda","6300-832","Centro","QZP.33","Publico","1º Ciclo","","","eb1.eguardagare@escolas.min-edu.pt; ","271238450",""
"207202","Escola Básica de Barracão, Guarda","162012","Agrupamento de Escolas da Sé, Guarda","N","R. Alberto Dinis da Fonseca","PANOIAS DE CIMA","Guarda","Guarda","6300-151","Centro","QZP.33","Publico","1º Ciclo","","","eb1.bpanoiascima@escolas.min-edu.pt; ","271231892",""
"264908","Escola Básica de Bairro do Pinheiro, Guarda","162012","Agrupamento de Escolas da Sé, Guarda","N","Pç. Dr. João Oliveira Matos","GUARDA","Guarda","Guarda","6300-000","Centro","QZP.33","Publico","1º Ciclo","","","eb1.bpinheiro@escolas.min-edu.pt; ","271238765",""
"206260","Escola Básica de Bairro da Luz, Guarda","162012","Agrupamento de Escolas da Sé, Guarda","N","Rua Tenente Pedro Joaquim - Bairro da Luz","GUARDA","Guarda","Guarda","6300-608","Centro","QZP.33","Publico","1º Ciclo","","","eb1.bluz@escolas.min-edu.pt; ","271222945",""
"202113","Escola Básica de Alfarazes, Guarda","162012","Agrupamento de Escolas da Sé, Guarda","N","Alfarazes","GUARDA","Guarda","Guarda","6300-651","Centro","QZP.33","Publico","1º Ciclo","","","eb1.alfarazes@escolas.min-edu.pt; ","271222944",""
